frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
17,411.0,373.0,411.0,364.0,,,431.0,357.0,,,473,376,489,352,513,464,,,525,543,,,611,369,618,360,552,476,561.0,471.0,541,593,545.0,579.0
18,411.0,372.0,411.0,363.0,,,430.0,355.0,,,473,375,489,353,512,461,,,524,538,,,612,367,619,358,550,475,560.0,471.0,542,591,546.0,577.0
19,411.0,371.0,411.0,361.0,,,432.0,353.0,,,473,374,488,354,512,461,,,524,538,,,613,366,619,359,554,473,562.0,469.0,544,588,547.0,574.0
20,411.0,371.0,411.0,361.0,,,432.0,353.0,,,473,374,488,354,511,461,,,525,536,,,613,366,619,358,554,476,560.0,473.0,542,588,545.0,576.0
21,411.0,372.0,411.0,362.0,,,432.0,353.0,,,473,374,489,353,511,460,,,525,535,,,612,367,620,359,553,475,558.0,472.0,542,588,544.0,576.0
22,411.0,372.0,411.0,362.0,,,433.0,353.0,,,473,374,489,354,510,459,,,525,534,,,613,366,620,359,553,476,559.0,473.0,542,589,545.0,576.0
23,411.0,372.0,412.0,362.0,,,433.0,353.0,,,473,374,489,353,510,459,,,525,534,,,613,368,620,360,552,475,559.0,472.0,541,588,545.0,576.0
24,411.0,372.0,412.0,362.0,,,433.0,353.0,,,473,374,490,353,510,459,,,525,532,,,613,369,621,361,550,478,559.0,473.0,541,591,545.0,577.0
25,412.0,371.0,413.0,362.0,,,434.0,353.0,,,473,374,491,351,511,460,,,525,533,,,614,371,622,362,548,477,557.0,471.0,542,589,546.0,576.0
26,412.0,370.0,413.0,361.0,,,435.0,352.0,,,474,375,492,351,511,462,,,524,532,,,616,373,624,363,548,477,560.0,470.0,542,591,547.0,576.0
27,417.0,374.0,416.0,364.0,,,435.0,352.0,,,474,375,495,349,511,464,,,524,535,,,616,374,626,364,549,477,559.0,469.0,543,589,548.0,575.0
28,419.0,374.0,418.0,364.0,,,437.0,351.0,,,476,375,498,349,512,467,,,524,541,,,616,378,628,367,547,479,556.0,469.0,545,587,550.0,574.0
29,422.0,374.0,421.0,363.0,,,439.0,348.0,,,477,375,501,348,513,469,,,524,545,,,615,381,628,370,546,480,556.0,470.0,542,593,549.0,580.0
30,423.0,366.0,422.0,356.0,,,441.0,347.0,,,477,375,500,350,513,469,,,525,545,,,614,383,627,373,544,481,553.0,473.0,542,596,547.0,583.0
31,420.0,360.0,421.0,350.0,,,442.0,344.0,,,480,376,499,353,514,468,,,525,546,,,617,391,628,381,541,477,554.0,469.0,539,592,547.0,578.0
32,424.0,359.0,425.0,349.0,,,446.0,343.0,,,481,374,500,357,515,468,,,523,551,,,618,393,628,386,540,477,553.0,473.0,537,592,545.0,580.0
33,424.0,358.0,425.0,347.0,,,445.0,341.0,,,481,374,497,361,514,466,,,523,552,,,617,398,624,394,544,478,552.0,475.0,538,591,544.0,577.0
34,426.0,351.0,426.0,341.0,,,447.0,339.0,,,483,376,498,362,515,470,,,522,554,,,618,403,624,398,544,479,554.0,474.0,533,588,540.0,575.0
35,426.0,348.0,427.0,340.0,,,448.0,341.0,,,484,377,497,359,519,479,,,520,559,,,616,413,621,405,543,478,552.0,469.0,534,590,537.0,572.0
36,427.0,346.0,428.0,336.0,,,450.0,338.0,,,486,378,502,361,517,474,,,522,557,,,617,413,624,406,539,481,552.0,475.0,530,588,540.0,575.0
37,430.0,346.0,433.0,335.0,,,456.0,337.0,,,489,379,505,362,518,478,,,521,559,,,617,418,625,410,535,483,551.0,475.0,531,588,,
38,432.0,344.0,436.0,334.0,,,459.0,337.0,,,490,380,505,363,519,480,,,521,560,,,618,423,625,415,531,482,548.0,475.0,529,585,540.0,572.0
39,433.0,343.0,439.0,334.0,,,464.0,338.0,,,492,382,506,365,520,481,,,521,559,,,617,426,624,418,528,481,546.0,473.0,529,585,541.0,572.0
40,434.0,342.0,439.0,333.0,,,464.0,338.0,,,493,383,509,359,518,483,,,521,562,,,610,431,619,420,528,489,545.0,480.0,524,595,,
41,436.0,343.0,440.0,334.0,,,465.0,340.0,,,496,384,512,361,519,483,,,521,560,,,610,435,619,424,526,487,542.0,479.0,525,594,,
42,436.0,342.0,441.0,334.0,,,466.0,340.0,,,495,385,512,360,519,482,,,520,559,,,607,436,617,425,524,495,538.0,483.0,524,597,,
43,437.0,342.0,442.0,334.0,,,467.0,341.0,,,496,385,513,361,521,482,,,520,557,,,608,437,618,426,523,494,537.0,482.0,525,593,,
44,438.0,344.0,442.0,336.0,,,467.0,341.0,,,495,385,514,363,521,481,,,520,556,,,608,438,618,427,524,496,537.0,484.0,527,591,,
45,436.0,344.0,441.0,336.0,,,466.0,342.0,,,494,386,514,362,521,480,,,521,554,,,605,440,616,428,523,500,537.0,487.0,527,593,,
46,436.0,346.0,440.0,338.0,,,465.0,343.0,,,494,387,516,363,522,480,,,521,552,,,605,442,618,430,522,502,537.0,488.0,526,592,,
47,434.0,348.0,436.0,340.0,,,458.0,345.0,,,493,387,516,362,523,481,,,521,555,,,607,444,620,432,523,497,537.0,485.0,524,591,,
48,435.0,350.0,436.0,340.0,,,455.0,345.0,,,491,388,519,367,523,476,,,523,550,,,602,452,619,441,522,502,,,528,585,,
49,435.0,351.0,437.0,342.0,,,456.0,348.0,,,490,389,520,366,523,476,,,523,550,,,603,451,621,438,521,498,543.0,480.0,529,582,,
50,434.0,352.0,436.0,343.0,,,453.0,350.0,,,489,391,519,367,523,477,,,523,550,,,603,451,621,438,522,497,544.0,479.0,529,581,,
51,433.0,352.0,436.0,343.0,,,454.0,350.0,,,488,391,517,368,524,477,,,524,550,,,603,448,621,436,524,497,545.0,479.0,529,582,,
52,433.0,352.0,435.0,343.0,,,453.0,350.0,,,488,391,517,368,524,476,,,524,550,,,603,447,621,435,524,498,547.0,480.0,528,583,,
53,433.0,353.0,433.0,346.0,,,453.0,351.0,,,489,392,516,363,524,482,,,522,555,,,606,441,622,427,527,501,542.0,482.0,526,589,,
54,435.0,352.0,435.0,344.0,,,456.0,347.0,,,492,389,514,363,525,483,,,522,555,,,606,437,619,424,528,496,539.0,480.0,526,585,538.0,570.0
55,437.0,342.0,441.0,334.0,,,464.0,340.0,,,495,383,513,359,520,479,,,521,553,,,608,433,618,421,525,488,545.0,476.0,525,581,543.0,564.0
56,443.0,328.0,452.0,319.0,,,478.0,327.0,,,498,377,515,355,521,473,,,520,548,,,610,427,621,416,519,487,549.0,474.0,533,575,552.0,557.0
57,444.0,323.0,450.0,314.0,,,474.0,321.0,,,501,375,517,354,521,474,,,519,549,,,610,426,621,415,519,484,549.0,471.0,530,576,551.0,557.0
58,446.0,324.0,452.0,314.0,,,476.0,322.0,,,503,374,516,355,521,473,,,520,551,,,612,425,620,415,522,482,546.0,471.0,531,577,548.0,559.0
59,443.0,329.0,447.0,319.0,,,470.0,323.0,,,503,372,516,353,523,472,,,520,550,,,613,422,620,413,525,480,545.0,472.0,530,576,545.0,559.0
60,444.0,329.0,448.0,320.0,,,471.0,325.0,,,505,372,516,353,524,471,,,520,550,,,614,422,620,412,524,480,544.0,472.0,529,575,546.0,558.0
61,446.0,328.0,450.0,319.0,,,473.0,324.0,,,506,372,517,354,524,472,,,520,550,,,614,423,620,414,525,478,544.0,471.0,529,574,545.0,558.0
62,447.0,325.0,452.0,316.0,,,474.0,322.0,,,506,372,517,352,524,472,,,519,551,,,615,424,621,414,524,480,544.0,471.0,528,575,546.0,557.0
63,448.0,325.0,452.0,316.0,,,475.0,322.0,,,506,372,517,353,524,472,,,519,551,,,614,424,621,414,524,480,545.0,470.0,529,574,545.0,556.0
64,448.0,325.0,452.0,316.0,,,474.0,322.0,,,506,372,518,352,524,472,,,520,551,,,614,422,621,412,524,480,543.0,470.0,529,575,545.0,556.0
65,448.0,325.0,452.0,316.0,,,475.0,322.0,,,507,372,519,352,524,473,,,521,551,,,615,423,622,412,525,481,544.0,469.0,531,577,546.0,557.0
66,447.0,327.0,451.0,317.0,,,473.0,323.0,,,506,371,517,351,524,470,,,522,550,,,615,419,621,409,529,478,548.0,470.0,534,574,548.0,557.0
67,447.0,326.0,451.0,317.0,,,473.0,322.0,,,505,369,516,350,525,469,,,523,549,,,615,418,621,408,533,478,549.0,470.0,537,574,549.0,558.0
68,447.0,329.0,450.0,320.0,,,471.0,324.0,,,505,369,517,351,525,469,,,522,549,,,615,414,622,405,537,474,552.0,470.0,538,574,549.0,558.0
69,446.0,329.0,449.0,320.0,,,470.0,324.0,,,503,368,516,349,524,468,,,524,549,,,615,412,622,404,540,471,553.0,468.0,541,576,549.0,561.0
70,443.0,330.0,449.0,320.0,,,474.0,324.0,,,503,368,514,348,524,467,,,525,547,,,614,410,621,401,538,473,552.0,468.0,543,574,551.0,558.0
71,443.0,331.0,446.0,322.0,,,466.0,325.0,,,501,367,515,346,524,466,,,526,547,,,614,409,622,399,539,473,550.0,468.0,543,575,550.0,561.0
72,441.0,328.0,445.0,320.0,,,467.0,325.0,,,500,367,514,345,524,466,,,526,546,,,614,407,622,397,538,473,549.0,466.0,542,573,549.0,558.0
73,441.0,329.0,444.0,320.0,,,466.0,324.0,,,498,364,512,343,523,463,,,526,543,,,614,403,621,394,540,470,549.0,465.0,545,572,550.0,557.0
74,441.0,329.0,444.0,320.0,,,465.0,323.0,,,497,363,512,342,522,460,,,527,543,,,613,403,621,394,539,472,548.0,466.0,544,568,548.0,554.0
75,441.0,328.0,444.0,319.0,,,467.0,321.0,,,498,362,511,342,522,459,,,526,546,,,613,403,620,394,539,469,547.0,465.0,544,569,547.0,557.0
76,440.0,329.0,444.0,319.0,,,467.0,320.0,,,498,360,511,341,521,458,,,526,543,,,613,402,619,393,538,470,546.0,464.0,545,566,547.0,554.0
77,441.0,326.0,444.0,317.0,,,467.0,319.0,,,498,359,510,340,521,456,,,526,540,,,613,400,619,391,540,468,546.0,461.0,547,563,549.0,550.0
78,440.0,324.0,443.0,315.0,,,466.0,317.0,,,498,358,510,338,521,455,,,526,537,,,613,399,619,390,540,467,546.0,459.0,548,559,550.0,547.0
79,442.0,323.0,444.0,313.0,,,464.0,315.0,,,499,357,511,337,520,453,,,525,536,,,614,399,619,390,540,464,546.0,459.0,549,555,554.0,545.0
80,439.0,318.0,441.0,310.0,,,461.0,313.0,,,499,356,511,329,517,454,,,526,534,,,611,402,617,390,538,470,548.0,458.0,544,562,561.0,539.0
81,439.0,315.0,441.0,307.0,,,462.0,311.0,,,499,353,509,327,517,451,,,525,530,,,611,401,615,390,542,469,548.0,459.0,541,562,549.0,545.0
82,441.0,313.0,442.0,305.0,,,462.0,308.0,,,501,350,507,328,516,448,,,523,531,,,612,400,612,390,542,466,543.0,458.0,542,557,543.0,545.0
83,439.0,307.0,441.0,299.0,,,462.0,302.0,,,500,346,506,323,516,443,,,524,524,,,609,399,610,388,537,472,539.0,461.0,548,546,,
84,444.0,306.0,444.0,297.0,,,461.0,300.0,,,501,341,507,328,519,438,,,522,519,,,610,391,610,385,546,461,548.0,457.0,547,551,,
85,442.0,301.0,443.0,291.0,,,463.0,293.0,,,501,337,508,322,519,432,,,523,512,,,608,389,609,383,546,459,546.0,453.0,550,548,,
86,445.0,299.0,446.0,289.0,,,464.0,289.0,,,501,335,510,320,519,431,,,522,511,,,607,389,610,382,547,461,552.0,456.0,543,554,544.0,542.0
87,444.0,295.0,447.0,284.0,,,470.0,284.0,,,501,332,513,315,517,427,,,522,505,,,604,391,610,383,545,465,557.0,452.0,550,541,557.0,524.0
88,444.0,293.0,447.0,282.0,,,469.0,281.0,,,502,330,509,312,518,426,,,521,504,,,603,390,605,382,549,467,558.0,453.0,546,552,,
89,446.0,294.0,446.0,283.0,,,467.0,279.0,,,504,329,514,307,519,428,,,521,505,,,602,394,607,383,548,478,557.0,456.0,547,561,,
90,449.0,289.0,450.0,278.0,,,471.0,275.0,,,504,326,514,305,518,426,,,519,507,,,602,392,606,381,550,478,561.0,460.0,544,563,,
91,450.0,284.0,451.0,274.0,,,471.0,271.0,,,504,323,519,301,517,420,,,520,497,,,600,393,608,382,549,470,562.0,452.0,547,551,,
92,454.0,271.0,460.0,261.0,,,484.0,263.0,,,505,316,510,307,521,416,515.0,392.0,519,503,,,589,394,594,389,530,471,551.0,464.0,540,554,561.0,542.0
93,454.0,266.0,459.0,257.0,,,484.0,261.0,,,504,313,518,293,522,413,,,515,492,,,598,386,607,375,538,470,556.0,448.0,547,552,557.0,526.0
94,460.0,270.0,462.0,260.0,,,479.0,257.0,,,504,310,520,289,522,411,,,512,489,,,596,382,607,370,541,472,560.0,449.0,545,554,556.0,526.0
95,459.0,259.0,464.0,249.0,,,488.0,251.0,,,507,308,527,286,520,405,,,517,480,,,592,388,605,376,536,477,561.0,453.0,548,541,,
96,460.0,249.0,466.0,240.0,,,489.0,248.0,,,505,304,519,284,523,401,,,517,473,,,591,380,601,369,538,470,567.0,445.0,537,561,555.0,522.0
97,459.0,247.0,465.0,238.0,,,489.0,245.0,,,506,301,522,280,523,399,,,516,476,,,589,380,600,368,537,470,565.0,446.0,540,559,557.0,522.0
98,462.0,248.0,467.0,238.0,,,489.0,240.0,,,510,293,529,276,520,389,,,519,463,,,585,376,598,367,533,483,557.0,468.0,536,602,546.0,565.0
99,462.0,247.0,467.0,237.0,,,490.0,238.0,,,511,291,523,276,522,391,,,518,461,,,583,382,591,374,530,482,551.0,467.0,536,599,542.0,567.0
100,465.0,238.0,472.0,228.0,,,497.0,233.0,,,513,288,520,273,522,385,,,517,457,,,582,383,587,375,529,478,551.0,462.0,534,597,542.0,564.0
101,467.0,222.0,477.0,214.0,,,502.0,226.0,,,515,285,513,269,523,381,,,516,454,,,577,386,576,379,528,481,541.0,467.0,531,594,534.0,573.0
102,466.0,220.0,476.0,212.0,,,503.0,223.0,,,516,283,511,268,525,379,,,515,455,,,572,388,570,380,529,485,541.0,474.0,531,598,534.0,578.0
103,472.0,217.0,482.0,209.0,,,506.0,220.0,,,518,280,517,265,525,373,,,517,448,,,561,393,561,385,524,491,534.0,481.0,527,599,529.0,583.0
104,478.0,214.0,488.0,207.0,,,510.0,220.0,,,520,279,507,263,525,371,,,520,441,,,562,391,554,383,530,491,533.0,479.0,533,602,531.0,581.0
105,483.0,213.0,491.0,205.0,,,511.0,217.0,,,520,278,521,259,524,372,,,519,441,,,559,391,561,382,529,493,538.0,481.0,534,601,535.0,584.0
106,488.0,207.0,497.0,200.0,,,516.0,216.0,,,523,277,532,262,525,368,,,517,436,,,550,396,557,388,529,495,535.0,484.0,536,601,530.0,584.0
107,493.0,205.0,503.0,198.0,,,525.0,212.0,,,528,273,531,260,528,365,,,521,432,,,544,400,545,392,535,499,525.0,487.0,539,604,520.0,581.0
108,498.0,201.0,506.0,194.0,,,524.0,206.0,,,528,268,532,257,529,356,,,525,427,,,539,402,541,395,535,501,525.0,491.0,538,606,524.0,583.0
109,504.0,196.0,514.0,190.0,,,534.0,207.0,,,532,268,541,256,531,359,,,526,426,,,541,401,546,393,535,499,528.0,488.0,539,604,526.0,580.0
110,510.0,195.0,520.0,189.0,,,538.0,206.0,,,536,265,544,253,534,357,,,528,424,,,550,391,555,383,536,495,532.0,483.0,539,604,525.0,578.0
111,517.0,193.0,527.0,188.0,,,546.0,205.0,,,542,266,546,254,536,353,,,526,416,,,543,400,545,392,534,499,530.0,487.0,539,603,528.0,579.0
112,526.0,192.0,537.0,188.0,,,556.0,205.0,,,548,265,546,249,539,353,,,526,413,,,545,396,544,387,535,497,534.0,484.0,540,603,532.0,579.0
113,530.0,192.0,541.0,188.0,,,559.0,205.0,,,550,264,551,248,541,353,,,527,413,,,550,389,551,381,535,494,538.0,482.0,540,603,534.0,584.0
114,536.0,192.0,546.0,187.0,,,564.0,202.0,,,554,262,563,250,543,351,,,527,413,,,550,396,558,389,533,497,541.0,487.0,540,603,537.0,588.0
115,538.0,190.0,548.0,184.0,,,569.0,199.0,,,558,260,570,249,547,347,,,526,408,,,554,393,563,387,535,495,543.0,487.0,539,602,538.0,590.0
116,544.0,189.0,554.0,184.0,,,572.0,200.0,,,560,260,573,248,546,344,,,527,407,,,555,394,565,386,534,495,543.0,484.0,540,602,538.0,586.0
117,542.0,183.0,552.0,178.0,,,573.0,195.0,,,563,257,572,246,549,343,,,529,406,,,555,391,562,384,535,493,542.0,485.0,540,603,538.0,589.0
118,549.0,182.0,561.0,177.0,,,581.0,195.0,,,566,255,573,244,551,340,,,533,406,,,558,389,563,383,535,492,542.0,483.0,541,603,538.0,588.0
119,549.0,180.0,561.0,175.0,,,582.0,193.0,,,568,255,575,243,553,344,,,532,408,,,557,391,562,384,535,495,542.0,485.0,541,605,540.0,589.0
120,549.0,177.0,561.0,173.0,,,582.0,193.0,,,570,257,575,241,552,343,,,531,403,,,556,393,560,384,535,494,541.0,481.0,540,603,539.0,586.0
121,551.0,176.0,564.0,173.0,,,585.0,193.0,,,571,257,576,240,553,345,,,531,405,,,555,394,559,384,535,495,541.0,481.0,541,604,539.0,587.0
122,558.0,182.0,572.0,179.0,,,592.0,198.0,,,572,257,577,239,554,344,,,532,404,,,557,392,561,381,538,493,544.0,481.0,540,604,540.0,586.0
123,559.0,182.0,572.0,178.0,561.0,173.0,593.0,195.0,,,573,255,580,238,555,342,,,532,403,,,556,389,562,380,537,492,544.0,481.0,540,604,540.0,586.0
124,560.0,181.0,574.0,177.0,563.0,173.0,594.0,195.0,,,574,252,580,237,558,338,,,534,400,,,557,387,562,378,538,490,545.0,479.0,540,603,540.0,586.0
125,559.0,184.0,571.0,179.0,,,591.0,193.0,,,575,250,587,243,558,338,,,534,399,,,559,384,567,378,536,489,545.0,481.0,538,600,538.0,585.0
126,564.0,185.0,577.0,180.0,,,598.0,195.0,,,578,252,587,243,559,339,,,535,399,,,560,384,567,377,536,488,545.0,479.0,538,600,539.0,583.0
127,569.0,180.0,582.0,177.0,,,601.0,196.0,,,580,253,586,237,562,339,,,536,399,,,558,384,562,374,539,486,544.0,474.0,540,600,539.0,581.0
128,568.0,177.0,580.0,174.0,,,600.0,193.0,,,581,253,587,239,562,340,,,535,398,,,557,385,561,376,539,487,543.0,476.0,540,600,539.0,583.0
129,571.0,177.0,584.0,174.0,,,604.0,194.0,,,584,253,586,238,564,340,,,536,399,,,559,386,560,376,541,487,544.0,478.0,540,599,538.0,585.0
130,575.0,179.0,589.0,176.0,,,609.0,195.0,,,586,251,592,239,565,338,,,537,398,,,561,385,565,377,541,486,544.0,477.0,538,599,536.0,584.0
131,580.0,179.0,594.0,176.0,,,615.0,196.0,,,589,252,592,238,564,338,,,537,397,,,560,385,561,376,541,485,543.0,476.0,538,598,536.0,583.0
132,582.0,181.0,596.0,178.0,,,617.0,197.0,,,592,252,597,238,565,337,,,538,396,,,560,383,563,374,541,485,544.0,476.0,538,598,536.0,584.0
133,585.0,182.0,599.0,179.0,588.0,174.0,621.0,197.0,,,593,253,594,239,565,337,,,538,400,,,558,383,558,374,543,486,544.0,477.0,538,598,536.0,584.0
134,587.0,183.0,601.0,179.0,,,622.0,196.0,,,595,255,593,240,566,335,,,537,399,,,554,381,552,372,541,488,543.0,478.0,539,603,537.0,586.0
135,590.0,184.0,603.0,180.0,,,623.0,197.0,,,597,254,593,238,567,334,,,537,403,,,553,381,548,371,544,490,543.0,481.0,539,603,537.0,588.0
136,592.0,185.0,605.0,181.0,,,626.0,198.0,,,599,253,595,234,568,331,,,538,393,,,553,376,546,366,543,487,542.0,478.0,540,601,537.0,586.0
137,595.0,187.0,609.0,184.0,599.0,178.0,631.0,200.0,,,600,255,599,235,568,331,,,538,396,,,553,377,550,366,544,488,544.0,478.0,539,602,538.0,586.0
138,594.0,190.0,607.0,185.0,,,630.0,198.0,,,601,252,606,244,567,329,,,536,392,,,552,382,555,375,542,489,546.0,481.0,539,602,537.0,586.0
139,595.0,190.0,608.0,185.0,,,631.0,199.0,,,602,253,607,245,568,331,,,536,394,,,552,380,555,373,542,488,547.0,479.0,540,601,538.0,585.0
140,598.0,191.0,610.0,185.0,,,634.0,198.0,,,606,252,611,248,568,331,,,536,394,,,552,378,555,373,543,487,546.0,480.0,539,601,537.0,587.0
141,597.0,191.0,609.0,185.0,,,632.0,198.0,,,606,252,611,248,569,332,,,536,395,,,551,377,553,372,543,487,545.0,480.0,539,600,537.0,587.0
142,599.0,192.0,611.0,186.0,,,634.0,198.0,,,605,253,611,251,567,331,568.0,329.0,534,395,540.0,394.0,548,378,551,374,544,489,545.0,483.0,538,599,535.0,590.0
143,598.0,193.0,610.0,187.0,,,634.0,199.0,,,606,253,612,250,568,331,569.0,328.0,536,393,540.0,392.0,548,379,552,374,543,488,545.0,483.0,539,600,536.0,589.0
144,598.0,193.0,609.0,187.0,,,632.0,198.0,,,606,252,614,250,568,331,570.0,328.0,538,394,543.0,393.0,548,378,553,374,543,487,545.0,482.0,539,599,535.0,589.0
145,597.0,195.0,609.0,188.0,,,633.0,198.0,,,606,252,613,250,569,332,,,538,396,,,550,379,553,374,545,488,544.0,483.0,538,599,534.0,590.0
146,597.0,194.0,608.0,187.0,,,633.0,199.0,,,606,253,613,250,569,332,,,539,395,,,550,377,554,372,545,486,546.0,481.0,538,599,534.0,588.0
147,597.0,194.0,608.0,188.0,,,632.0,198.0,,,606,252,613,250,569,332,,,539,395,,,551,376,554,372,545,486,546.0,481.0,537,598,534.0,588.0
148,597.0,194.0,608.0,188.0,,,632.0,198.0,,,606,253,614,250,570,333,,,539,395,,,552,375,556,371,545,485,546.0,479.0,538,598,535.0,587.0
149,597.0,195.0,608.0,188.0,,,632.0,198.0,,,607,253,613,251,570,334,570.0,331.0,539,397,,,551,376,555,372,544,485,546.0,480.0,537,598,534.0,589.0
150,597.0,195.0,608.0,188.0,,,632.0,199.0,,,608,254,614,251,571,336,,,539,396,,,553,377,556,372,544,485,546.0,479.0,537,599,535.0,588.0
151,597.0,193.0,609.0,187.0,,,634.0,199.0,,,608,254,614,251,571,335,,,539,396,,,554,376,557,371,545,485,545.0,479.0,537,599,534.0,588.0
152,598.0,194.0,609.0,188.0,,,634.0,199.0,,,609,254,615,251,572,334,,,540,395,,,556,375,558,369,544,484,546.0,477.0,538,599,535.0,586.0
153,598.0,194.0,610.0,188.0,,,635.0,199.0,,,609,254,616,251,572,334,,,540,396,,,557,377,560,371,543,484,545.0,477.0,537,599,536.0,585.0
154,598.0,194.0,610.0,188.0,,,634.0,199.0,,,609,255,615,251,572,335,,,541,396,,,557,376,560,370,543,484,545.0,477.0,538,599,536.0,585.0
155,599.0,193.0,610.0,188.0,,,633.0,200.0,,,610,255,620,248,573,334,,,541,395,,,561,377,567,369,540,483,544.0,472.0,540,601,537.0,582.0
156,599.0,193.0,610.0,188.0,,,633.0,200.0,,,610,256,621,247,573,335,,,540,395,,,562,377,567,368,540,483,544.0,470.0,541,601,537.0,580.0
157,599.0,193.0,610.0,188.0,,,633.0,200.0,,,610,256,620,247,573,335,,,540,395,,,561,378,567,369,539,483,544.0,470.0,541,602,538.0,581.0
158,599.0,194.0,610.0,189.0,,,633.0,201.0,,,612,254,620,245,574,335,,,541,394,,,565,380,569,372,540,483,543.0,472.0,538,599,535.0,582.0
159,597.0,194.0,607.0,188.0,,,630.0,200.0,,,611,253,620,245,574,335,,,540,395,,,565,378,570,370,541,483,543.0,471.0,538,599,535.0,582.0
160,597.0,193.0,606.0,188.0,,,628.0,199.0,,,608,254,621,246,573,334,,,540,394,,,561,378,568,370,539,484,544.0,473.0,541,600,538.0,583.0
161,596.0,192.0,606.0,187.0,,,627.0,199.0,,,609,252,620,244,573,334,,,540,395,,,564,380,570,372,540,484,544.0,474.0,538,599,535.0,584.0
162,594.0,194.0,604.0,188.0,,,626.0,198.0,,,608,251,618,245,572,333,,,540,397,,,564,381,570,374,540,485,544.0,476.0,538,598,535.0,585.0
163,593.0,192.0,602.0,186.0,,,624.0,195.0,,,606,250,616,242,572,333,,,540,395,,,564,382,571,375,539,485,544.0,476.0,538,599,536.0,585.0
164,587.0,186.0,598.0,180.0,,,620.0,192.0,,,601,250,608,241,571,331,,,540,394,,,560,380,565,372,537,486,544.0,476.0,541,601,538.0,585.0
