frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
39,766,374,,,771,362,,,749,336,689,341,687,347,,,658,470,,,659,581,532,332,524,335,613,462,607,471,617,610,608,630
40,765,375,,,771,363,,,750,337,688,342,688,348,,,658,469,,,659,579,531,332,525,336,611,463,608,471,615,610,607,631
41,766,377,,,771,364,,,750,338,688,343,688,349,,,659,472,,,658,585,531,334,525,337,612,465,608,472,616,613,607,632
42,765,378,,,771,366,,,750,340,688,343,689,350,,,660,475,,,659,589,531,336,525,339,612,467,609,473,615,616,607,634
43,765,380,,,771,368,,,750,341,687,343,689,351,,,661,475,,,659,591,532,336,528,340,613,467,610,473,615,617,607,635
44,765,380,,,771,368,,,750,342,687,343,689,352,,,660,477,,,659,592,532,336,528,341,613,467,612,474,614,618,607,637
45,765,381,,,771,368,,,751,342,687,343,689,352,,,660,477,,,659,593,532,336,528,340,612,467,611,474,613,618,606,636
46,765,381,,,771,368,,,751,342,686,343,689,353,,,661,478,,,659,593,531,336,528,341,613,468,612,475,614,619,607,637
47,765,380,,,771,368,,,751,342,688,343,689,352,,,662,478,,,660,594,533,336,528,340,615,468,612,474,616,619,607,636
48,765,379,,,771,366,,,751,341,687,342,690,352,,,662,478,,,659,592,532,336,529,341,615,468,612,475,615,618,606,637
49,766,377,,,771,365,,,751,340,687,342,689,352,,,661,476,,,659,591,533,337,529,342,615,468,612,475,615,618,607,636
50,767,376,,,772,363,,,751,338,688,341,690,351,,,661,475,,,659,593,533,337,529,342,616,469,612,474,616,619,607,636
51,768,375,,,772,362,,,751,337,688,341,690,350,,,662,474,,,659,587,533,336,528,340,615,468,612,473,614,616,606,634
52,768,373,,,773,361,,,751,336,688,341,690,349,,,662,473,,,659,585,532,336,528,340,614,467,612,473,613,616,606,634
53,768,371,,,773,359,,,751,333,689,340,690,347,,,661,472,,,660,584,533,335,527,338,617,466,611,473,616,614,606,634
54,768,368,,,773,356,,,752,331,690,338,690,345,,,661,468,,,660,579,533,334,526,338,617,465,609,473,617,613,606,634
55,772,362,,,776,349,,,754,326,692,337,690,343,,,660,466,,,659,581,532,336,524,339,618,466,608,473,618,615,606,633
56,771,358,,,775,346,,,752,322,695,334,691,339,665.0,455.0,661,463,,,659,566,543,338,534,340,621,469,610,474,622,603,602,620
57,774,349,,,779,333,,,760,312,690,325,689,331,,,661,455,,,655,563,549,340,540,343,631,466,605,467,639,620,604,633
58,772,341,,,775,328,,,751,305,696,326,691,329,665.0,447.0,663,456,,,659,561,543,337,533,339,620,466,611,472,618,604,603,623
59,775,334,,,779,318,,,758,299,687,316,689,323,,,660,441,,,654,537,546,343,541,346,618,467,608,468,616,623,603,636
60,778,324,,,781,311,,,755,291,702,316,690,318,665.0,433.0,661,443,,,656,559,551,334,533,335,636,460,607,469,636,602,605,621
61,779,311,,,781,298,,,754,280,701,309,691,311,,,660,430,,,653,541,547,335,533,336,624,465,608,471,620,599,605,616
62,780,305,,,782,288,,,755,267,695,297,690,300,659.0,406.0,656,424,654.0,506.0,647,526,545,347,539,348,620,455,613,463,615,604,604,618
63,777,296,,,780,280,,,756,257,696,289,690,288,660.0,389.0,658,406,656.0,476.0,649,507,550,342,542,342,626,463,613,468,615,617,606,639
64,774,285,,,778,267,,,754,245,697,287,688,280,659.0,379.0,659,398,653.0,465.0,649,494,556,338,545,336,630,461,614,465,616,617,609,641
65,776,274,,,778,257,,,752,238,697,278,686,275,657.0,374.0,657,394,646.0,473.0,648,490,558,334,546,334,632,458,614,465,618,611,611,639
66,776,265,,,778,248,,,751,229,695,272,684,269,655.0,378.0,655,389,646.0,476.0,648,489,559,341,548,339,630,465,610,467,617,619,611,637
67,775,251,,,775,234,,,749,218,696,263,686,260,655.0,364.0,657,376,646.0,453.0,646,466,563,340,552,339,630,466,609,470,628,613,612,639
68,775,240,,,775,224,,,748,209,694,253,686,250,655.0,355.0,656,360,643.0,441.0,643,451,562,337,553,336,624,464,610,469,626,612,612,639
69,772,231,,,772,214,,,746,197,691,247,682,243,654.0,349.0,654,355,644.0,440.0,643,448,565,338,556,337,620,466,611,470,624,613,611,638
70,771,218,,,770,202,,,743,188,693,239,683,236,654.0,338.0,654,344,640.0,429.0,642,437,572,337,559,336,623,463,611,470,621,614,608,640
71,770,207,,,768,191,,,740,178,695,229,680,227,655.0,328.0,652,333,639.0,417.0,640,426,576,336,561,336,622,459,611,469,619,609,606,639
72,766,196,,,764,180,,,735,167,695,223,677,220,660.0,317.0,650,328,,,640,424,576,330,562,329,621,459,612,466,622,604,608,636
73,763,188,,,761,172,,,732,159,695,216,674,214,661.0,315.0,649,326,,,638,425,580,330,563,329,618,459,609,466,622,602,608,635
74,759,177,,,756,161,,,730,150,686,204,676,206,,,650,315,,,638,412,577,331,568,334,612,452,610,469,620,588,609,637
75,756,166,,,754,150,,,727,139,680,193,674,192,,,651,299,,,643,402,579,335,571,336,617,459,613,470,620,605,603,638
76,756,154,,,749,140,,,710,137,681,197,667,193,,,645,297,,,641,396,585,335,573,336,617,465,610,474,617,611,607,636
77,754,147,,,747,135,,,709,134,681,188,670,184,,,645,292,,,642,390,586,329,574,327,619,471,614,474,624,609,607,631
78,742,141,,,737,131,,,707,134,684,183,667,182,,,643,290,,,639,389,594,330,578,329,621,469,614,473,623,609,608,630
79,738,131,,,732,121,,,701,124,682,179,661,178,,,637,288,,,637,378,601,326,582,325,623,464,615,470,623,607,606,632
80,732,128,,,725,116,,,691,113,673,169,656,165,,,636,270,,,644,364,603,324,587,323,620,462,613,466,623,608,607,632
81,719,123,727.0,113.0,709,110,,,679,105,677,169,654,161,,,633,266,,,640,360,608,325,590,322,620,467,613,470,621,612,604,631
82,717,120,,,710,106,,,684,98,674,162,651,155,,,628,260,,,637,354,614,330,595,327,621,469,613,473,620,613,604,631
83,719,115,,,713,101,,,690,93,676,157,648,153,,,625,260,,,636,354,617,330,596,329,623,469,612,474,620,612,605,633
84,717,107,,,712,94,,,686,87,674,154,644,151,,,622,257,,,633,350,622,329,598,328,624,469,612,474,620,613,605,633
85,713,102,,,707,88,,,676,81,663,149,637,146,,,623,251,,,637,348,625,328,605,328,624,470,615,476,617,611,606,633
86,709,97,,,702,85,,,672,82,659,149,634,147,,,618,251,,,634,343,627,330,607,331,622,472,613,477,620,613,605,635
87,707,96,,,699,84,,,669,79,658,145,632,145,,,617,251,,,635,341,629,329,609,331,622,472,613,477,618,613,604,636
88,703,95,,,695,82,,,666,78,657,146,629,146,,,615,252,,,634,340,630,327,608,328,623,469,613,474,618,613,604,635
89,699,94,,,692,81,,,663,76,654,146,624,145,,,613,251,,,635,340,630,326,608,328,623,469,613,475,617,613,604,635
90,697,94,,,690,80,,,660,75,654,146,621,145,,,612,251,,,635,339,634,326,609,328,624,467,613,474,618,611,604,635
91,695,92,,,688,78,,,658,74,653,144,621,144,,,612,250,,,634,339,633,324,609,326,623,468,613,474,617,612,603,635
92,692,92,,,685,78,,,656,72,646,142,620,141,,,612,248,,,636,336,630,324,610,326,621,468,612,474,617,612,603,635
93,688,93,,,682,79,,,653,72,645,144,615,143,,,611,250,,,636,337,632,324,610,326,622,468,613,474,617,612,604,635
94,687,88,,,679,76,,,651,74,647,145,622,145,,,613,249,,,637,333,631,322,612,325,623,470,612,477,619,610,604,635
95,684,88,,,677,76,,,648,75,650,145,620,145,,,612,249,,,638,336,634,322,612,325,625,469,613,477,618,610,604,636
96,683,93,,,676,79,,,646,73,645,146,612,145,,,610,249,,,636,338,637,325,613,328,626,468,616,474,617,612,606,635
97,682,93,,,674,79,,,644,73,643,146,610,145,,,609,250,,,636,339,638,325,614,328,626,467,616,474,617,612,605,634
98,681,93,,,673,79,,,643,74,642,147,609,146,,,609,250,,,637,339,638,326,613,330,627,469,617,475,617,612,606,634
99,680,93,,,673,79,,,642,72,642,146,606,146,,,610,249,,,639,340,640,325,615,329,629,470,618,478,616,609,607,632
100,680,93,,,672,78,,,642,72,641,145,607,145,,,610,249,,,639,341,639,325,615,329,629,470,618,478,616,609,607,632
101,679,93,,,672,78,,,642,72,641,145,607,146,,,610,250,,,639,341,640,326,616,330,630,470,618,478,616,609,608,632
102,679,93,,,672,79,,,642,72,641,145,607,145,,,610,250,,,639,341,640,326,616,330,629,470,618,479,616,609,607,633
103,679,93,,,672,79,,,642,72,641,145,607,145,,,610,249,,,638,341,640,326,615,330,629,470,618,479,616,608,608,632
104,680,93,,,672,79,,,642,72,642,145,607,146,,,610,250,,,638,342,640,326,615,330,629,470,618,478,616,609,608,633
105,680,94,,,673,79,,,643,72,641,145,607,145,,,610,249,,,638,342,639,328,615,332,629,471,618,480,616,609,607,633
106,681,94,,,674,80,,,644,72,641,145,607,145,,,610,249,,,638,342,639,328,615,332,629,471,618,480,616,609,607,633
107,681,95,,,675,80,,,645,73,642,146,607,145,,,610,250,,,638,342,640,328,615,332,629,471,618,480,616,608,607,633
108,682,95,,,676,80,,,647,72,642,145,608,145,,,611,250,,,639,343,639,327,616,330,629,470,618,479,616,608,607,633
109,684,95,,,678,81,,,649,74,644,147,610,145,,,612,249,,,637,343,639,328,615,331,629,470,619,478,616,608,607,632
110,685,98,,,680,84,,,653,76,643,147,613,144,,,612,250,,,633,346,634,326,613,329,629,469,619,478,616,608,609,633
111,690,97,,,684,83,,,656,74,639,146,615,145,,,613,252,,,639,348,633,329,616,332,627,469,619,478,616,609,607,634
112,693,98,,,687,84,,,658,75,638,146,617,146,,,614,252,,,639,350,629,330,614,333,626,468,619,477,616,610,607,634
113,696,101,,,690,87,,,659,78,634,147,621,147,,,617,254,,,640,352,624,327,614,330,624,466,619,475,616,610,607,633
114,699,103,,,692,89,,,662,81,641,149,623,148,,,615,255,,,638,351,621,332,607,335,623,466,617,471,619,613,606,633
