frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
27,738,135,,,733,121,,,703,122,672,186,654,182,,,641,295,,,630,400,605,343,588,341,621,484,610,484,617.0,621.0,602,638
28,727,122,,,722,110,,,694,113,669,178,651,176,,,637,288,,,632,388,604,342,587,340,626,482,614,483,615.0,623.0,601,637
29,727,116,,,720,103,,,687,105,668,173,649,170,,,634,287,,,636,388,605,334,588,332,626,479,615,480,614.0,623.0,599,638
30,722,110,,,715,97,,,681,99,667,169,642,164,,,629,276,,,636,372,616,337,596,335,628,481,616,482,613.0,622.0,599,638
31,719,103,,,711,90,,,675,93,662,165,638,162,,,628,271,,,633,365,621,336,602,335,624,475,611,477,608.0,620.0,598,633
32,713,99,,,705,85,,,670,87,663,163,633,156,,,627,264,,,636,361,623,334,599,332,626,471,612,473,610.0,618.0,603,632
33,709,96,,,700,82,,,665,84,659,158,630,154,,,625,261,,,637,356,626,335,603,335,627,472,613,477,611.0,615.0,605,634
34,704,92,,,695,78,,,662,81,656,154,627,152,,,623,258,,,642,353,624,331,601,332,627,468,615,473,610.0,612.0,605,630
35,700,89,,,690,75,,,656,78,654,152,624,149,,,620,255,,,640,349,629,330,606,330,628,467,616,471,608.0,613.0,604,630
36,694,85,,,685,72,,,652,75,651,149,620,148,,,618,252,,,638,345,637,333,614,334,630,470,617,473,608.0,613.0,603,628
37,689,83,,,680,70,,,648,72,648,148,617,147,,,617,252,,,640,343,635,330,611,331,628,471,615,473,607.0,615.0,602,631
38,685,80,,,675,68,,,643,71,650,148,613,147,,,614,250,,,638,340,638,331,611,332,628,472,614,475,607.0,616.0,603,632
39,679,79,,,670,66,,,638,70,644,147,611,147,,,613,250,,,639,341,635,333,612,335,627,474,615,477,606.0,617.0,602,634
40,675,78,,,666,65,,,633,69,639,146,610,147,,,612,251,,,640,341,634,332,612,334,626,474,614,477,605.0,617.0,601,634
41,673,75,,,662,63,,,629,68,641,148,606,146,,,611,250,,,645,341,637,332,612,334,628,474,615,477,606.0,619.0,601,634
42,668,75,,,658,63,,,624,68,636,148,604,147,,,610,251,,,645,342,636,332,612,335,627,475,614,478,606.0,619.0,602,634
43,665,76,,,654,63,,,620,69,634,149,601,149,,,610,253,,,646,341,637,332,613,335,627,475,614,479,607.0,619.0,602,634
44,661,75,,,651,63,,,617,69,632,149,598,149,,,610,253,,,646,342,638,332,614,335,627,474,614,477,607.0,618.0,602,633
45,658,75,,,648,63,,,614,70,630,149,597,150,,,610,254,,,646,341,638,330,614,334,627,473,615,476,607.0,617.0,602,631
46,656,75,,,644,63,,,610,70,630,149,596,151,,,610,254,,,648,341,638,330,614,334,628,473,616,476,607.0,617.0,603,631
47,653,76,,,642,64,,,608,71,626,149,594,152,,,610,255,,,648,340,638,328,615,332,627,472,615,476,607.0,616.0,602,630
48,650,77,,,639,65,,,606,71,622,148,594,152,,,609,256,,,647,340,636,327,615,332,626,470,616,475,607.0,614.0,602,629
49,648,79,,,637,68,,,602,73,621,148,591,152,,,610,257,,,649,343,634,329,613,334,627,466,614,471,607.0,611.0,603,627
50,646,78,,,635,67,,,602,73,620,148,592,153,,,610,256,,,648,339,636,325,616,330,627,469,616,474,608.0,613.0,602,628
51,645,78,,,633,67,,,600,73,615,147,592,153,,,610,255,,,649,339,635,324,617,329,625,468,616,472,608.0,613.0,603,627
52,642,77,,,630,67,,,596,75,611,147,593,154,,,612,257,,,651,341,632,325,618,331,623,468,616,473,608.0,613.0,603,628
53,641,79,641.0,67.0,628,69,,,591,77,615,147,586,154,,,613,259,,,654,347,634,328,614,335,626,465,615,470,606.0,611.0,602,627
54,638,80,638.0,68.0,626,69,,,591,77,605,147,591,156,,,614,260,,,651,341,630,322,619,329,622,466,617,471,607.0,613.0,602,627
55,636,80,,,623,70,,,590,78,600,146,593,156,,,615,260,,,652,344,626,322,620,329,621,467,617,471,606.0,614.0,602,628
56,634,79,633.0,67.0,621,69,,,588,79,601,147,592,157,,,615,261,,,652,344,627,323,619,330,622,468,617,473,607.0,615.0,602,629
57,633,79,,,621,69,,,588,79,601,147,591,158,,,615,260,,,654,343,628,324,619,331,622,468,618,473,606.0,614.0,602,628
58,633,79,,,621,69,,,588,79,598,148,593,158,,,616,259,,,654,344,625,325,620,332,622,468,618,472,607.0,615.0,602,628
59,634,79,,,621,69,,,588,80,592,148,596,159,,,618,261,,,655,346,621,326,621,333,621,468,620,473,607.0,616.0,602,629
60,635,79,,,622,70,,,587,79,595,148,595,156,,,617,260,,,657,348,620,330,620,336,620,465,619,470,605.0,612.0,601,628
61,637,80,,,625,69,,,590,78,601,149,593,158,,,617,261,,,654,347,627,327,620,334,624,469,619,474,607.0,615.0,602,629
62,640,80,640.0,68.0,628,69,,,593,77,606,149,593,156,,,617,259,,,654,346,630,327,620,333,625,470,619,474,607.0,615.0,602,629
63,644,80,,,632,69,,,597,76,607,149,594,155,,,618,258,,,655,347,631,327,620,332,625,471,619,475,608.0,615.0,602,629
64,647,81,,,635,69,,,602,75,619,151,593,156,,,617,258,,,653,346,638,327,619,332,629,470,618,475,608.0,614.0,602,628
65,652,83,,,641,70,,,607,74,620,152,595,155,,,618,258,,,654,347,637,333,619,337,628,473,617,477,608.0,615.0,602,629
66,657,83,,,646,70,,,613,73,609,148,605,152,,,622,258,,,656,348,627,331,623,335,624,473,620,477,606.0,617.0,601,631
67,662,82,,,652,70,,,619,73,618,149,610,152,,,623,258,,,657,350,629,333,622,336,625,473,619,477,607.0,617.0,600,631
68,668,84,,,658,71,,,623,72,619,147,614,151,,,625,261,,,658,348,627,331,622,336,623,471,618,475,609.0,618.0,601,634
69,675,84,,,665,71,,,630,71,628,148,613,151,,,625,262,,,658,349,634,331,621,335,625,470,618,475,609.0,617.0,600,634
70,680,87,,,671,73,,,637,71,630,148,617,149,,,627,258,,,657,351,633,335,622,337,626,474,618,476,607.0,617.0,600,631
71,686,88,,,677,74,,,644,73,636,149,621,149,,,628,260,,,658,353,637,337,625,340,626,475,618,478,607.0,617.0,599,633
72,692,90,,,684,76,,,651,73,636,148,624,148,,,630,260,,,657,353,634,341,625,343,625,475,617,478,607.0,617.0,598,633
73,699,93,,,691,79,,,658,75,639,149,628,149,,,633,259,,,656,354,634,342,626,344,626,474,618,477,607.0,617.0,598,634
74,704,95,,,697,81,,,664,77,644,151,631,150,,,635,261,,,657,357,635,345,625,346,626,478,618,481,608.0,618.0,598,635
75,711,98,,,703,83,,,669,79,647,151,635,148,,,637,259,,,657,357,635,343,626,344,626,477,618,480,608.0,618.0,598,635
76,715,100,,,708,86,,,675,81,646,151,642,149,,,641,262,,,657,359,628,342,624,342,624,476,617,479,609.0,619.0,597,635
77,721,102,,,713,88,,,680,84,650,152,647,150,,,642,263,,,658,359,624,338,620,338,624,473,618,475,609.0,619.0,598,634
78,723,104,,,718,89,,,689,85,651,154,651,151,,,644,263,,,655,362,619,341,617,341,620,473,615,475,610.0,618.0,602,635
79,728,105,,,724,91,,,694,86,661,156,651,152,,,644,267,,,654,366,622,342,613,341,624,475,615,477,611.0,620.0,601,636
80,733,111,,,728,96,,,699,90,663,160,657,155,,,646,269,,,653,370,615,340,608,339,623,475,614,477,612.0,620.0,602,636
81,738,116,,,732,101,,,703,96,676,164,660,161,,,644,271,,,649,370,618,340,605,341,624,468,615,478,612.0,616.0,600,638
82,744,120,,,739,105,,,709,99,679,163,662,158,,,647,269,,,652,373,615,342,601,341,622,469,613,478,610.0,615.0,595,640
83,748,125,,,742,109,,,712,103,682,166,664,160,,,648,272,,,648,378,612,342,597,341,622,469,612,477,610.0,615.0,596,639
84,751,129,,,746,114,,,717,108,686,171,666,166,,,648,280,,,649,380,609,337,593,336,622,468,612,476,611.0,615.0,596,639
