frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
14,761,221,769.0,210.0,751,203,,,709,202,734,290,640,268,710,392,613,382,702,483,603,485,601,375,531,363,670,479,602,482,640,627,581,643
15,756,200,764.0,190.0,745,183,,,704,182,733,268,639,247,709,374,615,364,703,467,603,468,607,366,537,355,670,475,593,483,641,625,579,644
16,755,180,762.0,170.0,745,165,,,706,162,727,253,645,236,713,356,616,347,710,445,605,447,618,365,559,358,665,470,593,475,647,614,582,635
17,749,159,,,739,144,,,701,144,720,232,639,212,709,340,615,328,711,425,601,432,609,351,552,343,664,461,594,465,644,615,582,632
18,741,141,750.0,131.0,732,126,,,694,124,716,215,635,194,708,322,610,310,712,408,600,410,613,342,556,334,661,460,594,465,642,613,581,633
19,735,122,743.0,113.0,725,108,,,687,107,716,197,633,177,712,304,606,287,715,388,601,391,621,333,563,325,661,462,596,463,640,612,583,629
20,726,106,734.0,96.0,716,91,,,679,91,707,179,627,159,708,288,606,268,714,377,598,371,627,330,572,323,663,466,598,469,641,614,580,632
21,716,93,723.0,83.0,707,78,,,672,78,701,164,621,144,704,274,602,251,708,367,598,357,637,324,581,317,661,470,600,471,644,618,580,634
22,708,84,715.0,73.0,698,69,,,663,69,696,154,615,135,702,263,598,240,709,357,599,346,645,323,589,317,659,472,602,472,643,620,580,634
23,701,78,708.0,68.0,692,62,,,654,58,691,155,608,131,698,261,598,232,708,348,598,337,653,328,596,320,653,466,598,466,636,616,579,626
24,695,75,702.0,65.0,686,59,,,649,55,686,149,603,129,697,254,595,229,708,340,599,332,657,325,600,319,650,465,598,465,638,616,580,625
25,689,75,696.0,65.0,680,60,,,642,56,682,148,599,129,695,252,593,230,708,339,601,331,659,324,602,319,648,461,598,463,637,615,580,625
26,687,68,692.0,57.0,675,56,,,642,58,689,140,605,129,692,250,588,229,710,339,603,324,663,317,607,314,653,463,599,464,635,614,575,632
27,682,70,688.0,59.0,671,57,,,638,59,686,143,602,132,692,251,586,231,711,338,604,325,664,318,608,315,653,466,600,466,635,615,576,631
28,680,73,686.0,62.0,669,60,,,635,62,684,145,599,134,692,252,585,234,712,338,605,325,667,319,610,317,655,465,602,466,635,615,576,633
29,679,74,684.0,63.0,667,62,,,634,63,684,146,598,136,692,253,584,235,712,338,605,326,668,320,611,318,657,465,603,466,636,615,577,634
30,677,73,683.0,62.0,666,61,,,632,62,684,146,597,135,693,253,583,235,712,338,605,326,668,320,610,318,657,466,603,466,636,617,578,634
31,678,73,683.0,63.0,666,61,,,632,62,684,146,597,135,693,253,584,234,713,339,604,326,668,320,609,317,656,467,603,467,635,618,577,634
32,678,73,684.0,62.0,667,61,,,634,63,684,147,598,135,692,253,584,234,712,339,603,326,667,320,609,317,655,467,602,467,635,618,577,634
33,679,74,684.0,63.0,668,61,,,635,63,684,147,598,136,692,254,585,235,712,340,603,327,667,321,610,318,656,467,604,467,636,617,578,634
34,679,74,685.0,63.0,668,61,,,636,63,684,148,599,136,691,255,585,236,711,343,603,328,666,321,609,319,657,466,604,467,637,618,578,635
35,681,74,686.0,63.0,670,61,,,637,63,685,148,601,137,691,256,587,237,710,345,602,330,664,322,608,319,657,467,603,468,636,618,577,636
36,683,83,690.0,73.0,674,68,,,637,65,677,155,597,137,694,260,594,239,709,348,601,338,657,328,602,324,653,469,599,471,639,621,580,633
37,688,82,694.0,71.0,679,67,,,641,66,679,155,599,137,693,261,595,237,708,350,598,342,652,326,595,321,655,474,603,478,644,624,580,636
38,693,83,699.0,72.0,684,68,,,645,66,683,158,601,138,694,263,596,240,708,353,598,344,649,327,592,323,656,474,602,479,643,624,580,637
39,698,85,704.0,75.0,689,70,,,653,69,686,155,606,136,696,262,593,240,708,355,596,346,648,328,593,324,660,479,603,480,643,627,581,641
40,704,87,710.0,77.0,694,72,,,659,73,691,159,611,140,698,267,595,244,705,360,596,350,647,328,591,323,661,479,602,480,644,627,581,642
41,710,90,717.0,80.0,700,76,,,665,76,702,164,617,146,702,273,597,251,705,367,592,358,648,332,591,326,664,479,602,478,643,626,581,642
42,717,95,723.0,85.0,707,81,,,671,82,702,171,622,151,701,283,601,257,702,374,591,364,638,332,582,325,663,476,602,478,644,626,581,641
43,723,102,729.0,92.0,713,88,,,676,89,705,179,626,159,702,289,601,266,702,380,588,370,632,340,577,333,663,476,601,479,644,625,581,641
44,729,108,736.0,99.0,718,94,,,681,95,713,189,631,169,706,295,602,274,704,387,588,374,630,340,574,331,661,476,597,475,643,625,582,639
45,735,114,742.0,105.0,725,100,,,687,101,716,194,634,175,708,301,603,282,704,392,591,385,625,340,569,332,657,474,594,474,642,623,583,639
46,739,121,746.0,111.0,730,107,,,692,108,715,200,636,182,704,310,605,295,700,399,590,395,620,342,565,335,657,471,596,475,643,622,582,639
47,743,127,749.0,117.0,733,113,,,695,116,718,208,639,190,704,319,606,305,702,404,590,404,618,342,563,335,657,468,594,473,642,621,583,638
48,748,134,754.0,123.0,738,119,,,699,120,725,218,641,195,700,324,607,310,700,407,591,409,622,347,563,337,657,467,594,472,640,618,582,638
49,752,140,758.0,130.0,741,125,,,702,127,729,225,643,202,703,329,610,315,700,413,593,415,622,350,562,339,657,466,593,470,641,619,582,638
50,754,148,758.0,138.0,743,133,,,703,136,722,227,643,209,707,336,609,322,708,421,591,421,618,353,562,345,651,464,589,468,638,618,576,638
51,759,155,766.0,145.0,749,140,,,707,140,732,238,644,214,706,340,611,329,701,423,594,430,619,356,558,345,657,466,592,467,642,620,580,638
52,762,161,768.0,151.0,751,146,,,710,146,732,242,649,221,708,344,614,334,703,431,594,436,622,356,562,346,658,468,590,466,646,623,583,637
53,763,168,770.0,159.0,753,154,,,711,153,733,247,650,227,709,348,616,340,705,436,602,442,623,359,562,349,659,470,590,467,645,622,582,636
54,764,175,771.0,166.0,754,161,,,713,160,734,254,651,235,711,355,617,347,706,444,599,452,622,363,562,353,663,472,593,470,644,624,580,636
55,765,186,771.0,176.0,755,171,,,713,168,734,262,649,242,711,364,618,353,706,453,605,459,623,367,562,357,667,474,592,474,644,623,580,638
56,767,193,,,757,179,,,715,177,733,270,653,254,711,373,620,366,709,462,607,469,614,369,556,362,673,473,593,479,648,621,583,638
57,767,204,774.0,194.0,758,189,,,716,185,733,279,653,261,711,379,621,373,710,470,608,476,614,375,555,368,676,475,593,478,649,621,584,639
58,769,214,,,760,199,,,719,198,736,281,653,270,716,388,623,384,710,480,610,486,610,376,551,371,679,471,599,478,646,618,581,640
59,770,222,775.0,213.0,761,207,,,717,205,739,297,650,277,716,396,621,386,709,486,611,493,620,387,556,378,680,477,607,477,648,624,581,635
60,770,233,776.0,221.0,760,214,,,716,213,740,303,644,282,714,405,616,400,707,498,606,504,611,389,539,379,684,483,603,485,640,626,578,646
61,771,239,776.0,226.0,759,221,,,717,220,740,307,647,290,713,411,615,408,707,505,607,511,607,386,535,378,683,480,601,485,643,625,579,644
62,773,249,778.0,236.0,762,230,,,718,227,741,318,646,298,713,419,616,414,706,514,609,519,607,397,535,388,685,481,607,485,641,623,577,643
63,773,258,779.0,245.0,763,239,,,718,235,741,326,645,303,715,428,616,419,709,524,611,525,609,404,535,394,689,484,604,482,641,624,577,643
64,772,265,778.0,253.0,762,246,,,717,242,742,333,644,308,716,432,617,423,711,527,612,529,608,409,535,397,691,487,609,481,641,622,577,641
65,772,272,778.0,260.0,762,253,,,717,248,742,340,642,314,717,440,618,431,711,534,614,536,609,414,535,402,694,489,611,478,640,621,577,637
66,772,276,777.0,264.0,761,258,,,716,255,741,347,641,323,720,446,619,440,712,539,613,541,609,418,534,406,695,489,609,477,639,620,577,635
67,773,282,778.0,270.0,762,264,,,716,262,740,354,642,330,721,450,619,446,712,541,610,547,608,426,534,414,696,488,615,473,637,620,579,633
68,773,288,778.0,276.0,763,269,,,716,266,740,359,642,334,721,455,617,450,712,545,608,551,607,429,534,417,698,487,616,472,636,620,580,632
69,773,289,779.0,277.0,763,271,,,717,266,741,359,642,334,722,455,616,451,711,544,605,552,608,432,534,420,700,488,614,470,637,621,582,631
70,773,286,778.0,274.0,763,268,,,716,264,740,357,641,333,722,453,616,450,712,543,605,550,609,431,535,419,699,487,613,469,638,619,583,631
71,772,284,777.0,272.0,761,265,,,715,263,740,356,641,332,721,453,616,450,712,543,605,550,609,430,535,418,699,487,616,470,638,619,582,631
72,771,283,776.0,271.0,760,265,,,714,262,740,355,641,332,721,453,616,451,712,543,606,550,609,431,536,419,698,488,614,470,638,619,582,631
73,770,283,775.0,271.0,759,265,,,713,263,739,356,639,333,721,453,616,452,713,542,606,551,611,432,537,420,699,488,611,469,638,619,581,632
74,769,284,773.0,271.0,759,265,,,713,262,737,355,640,332,721,453,616,452,713,542,608,551,608,432,536,420,699,488,612,470,637,619,581,632
75,768,282,772.0,270.0,757,264,,,712,260,736,352,639,330,721,452,615,451,713,540,607,550,610,430,537,419,698,488,610,472,638,620,582,633
76,766,279,770.0,266.0,756,260,,,711,256,734,349,638,326,720,452,615,450,712,541,609,547,608,426,536,415,697,489,611,474,638,619,583,635
