frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
13,693,184,,,687.0,174.0,,,658.0,172.0,642,223,640,228,,,651,308,,,663,373,634,352,630,357,641,444,628,454,639.0,535.0,626.0,553.0
14,698,189,,,693.0,178.0,,,666.0,175.0,643,226,644,230,,,653,309,,,665,377,633,360,631,364,638,449,628,457,638.0,539.0,625.0,553.0
15,704,193,,,699.0,182.0,,,671.0,179.0,647,228,647,234,,,655,312,,,666,378,632,362,630,367,637,449,627,459,637.0,538.0,624.0,554.0
16,709,195,,,704.0,185.0,,,677.0,183.0,646,229,652,235,,,654,309,,,663,382,625,360,627,365,634,442,626,454,639.0,534.0,625.0,553.0
17,714,203,,,710.0,192.0,,,683.0,188.0,656,233,654,238,,,656,315,,,665,392,622,361,619,364,635,446,629,456,637.0,537.0,626.0,553.0
18,719,210,,,716.0,199.0,,,688.0,194.0,655,239,659,243,,,658,327,,,666,404,611,364,613,367,623,453,635,462,615.0,541.0,622.0,559.0
19,723,219,,,721.0,207.0,,,696.0,203.0,654,245,663,249,,,662,330,,,659,412,600,363,607,365,619,452,630,459,609.0,546.0,618.0,557.0
20,732,227,,,728.0,217.0,,,701.0,210.0,661,249,672,250,,,665,340,,,665,417,594,350,604,351,596,445,638,454,565.0,524.0,622.0,554.0
21,738,237,,,734.0,227.0,,,706.0,221.0,675,267,678,257,,,668,339,,,664,419,594,352,597,348,594,442,641,450,534.0,492.0,614.0,546.0
22,739,245,,,736.0,234.0,,,708.0,229.0,670,266,679,264,,,669,352,,,662,429,587,358,594,357,600,447,634,458,579.0,526.0,625.0,554.0
23,740,255,,,739.0,244.0,,,713.0,239.0,675,278,676,277,,,668,360,,,662,437,585,365,585,362,602,451,622,442,,,602.0,498.0
24,744,264,,,743.0,253.0,,,716.0,246.0,673,284,679,286,,,668,365,,,656,437,582,368,584,367,604,455,620,454,,,578.0,483.0
25,747,272,,,745.0,261.0,,,719.0,252.0,682,288,680,288,,,668,371,,,658,443,588,368,583,366,620,459,627,461,,,,
26,748,279,,,747.0,269.0,,,721.0,260.0,681,293,682,294,659.0,373.0,668,374,,,654,434,584,368,581,368,627,461,639,466,,,,
27,748,287,,,747.0,276.0,,,722.0,266.0,678,295,683,301,,,669,381,,,658,442,578,370,580,372,617,463,647,474,,,,
28,750,290,,,749.0,281.0,,,725.0,272.0,684,301,683,304,662.0,378.0,668,383,,,652,441,584,374,579,374,630,467,641,471,,,626.0,551.0
29,750,296,,,749.0,286.0,,,727.0,277.0,684,306,684,308,662.0,385.0,670,392,,,655,449,580,375,576,374,632,463,641,463,,,629.0,549.0
30,752,301,,,750.0,291.0,,,728.0,282.0,684,311,686,313,661.0,389.0,668,395,,,654,451,576,377,573,376,627,462,642,462,,,632.0,551.0
31,752,309,,,751.0,299.0,,,730.0,289.0,681,314,688,319,658.0,394.0,669,400,652.0,460.0,658,456,570,376,571,377,630,459,645,461,604.0,537.0,630.0,549.0
32,750,317,,,750.0,306.0,,,727.0,294.0,681,320,689,322,660.0,404.0,669,405,651.0,469.0,659,468,567,383,570,382,625,462,641,462,607.0,548.0,626.0,557.0
33,751,321,,,751.0,311.0,,,728.0,300.0,681,323,687,330,,,668,416,,,661,476,567,383,567,386,623,456,642,463,601.0,537.0,625.0,555.0
34,752,325,,,751.0,315.0,,,731.0,304.0,681,325,688,333,,,669,421,,,661,482,565,381,567,384,624,457,639,463,606.0,537.0,628.0,554.0
35,752,331,,,752.0,321.0,,,731.0,309.0,682,331,688,337,,,668,425,,,659,486,564,382,564,384,625,457,640,459,613.0,534.0,632.0,549.0
36,751,336,,,750.0,325.0,,,728.0,312.0,682,338,688,340,,,668,433,,,658,499,564,385,565,384,625,462,640,459,616.0,543.0,631.0,553.0
37,751,342,,,751.0,331.0,,,730.0,318.0,684,343,688,347,,,667,437,,,657,501,565,385,565,386,632,461,644,461,623.0,543.0,635.0,554.0
38,750,349,,,750.0,338.0,,,728.0,324.0,683,347,688,351,,,668,439,,,659,502,565,387,565,388,634,462,644,460,631.0,545.0,641.0,555.0
39,750,353,,,750.0,342.0,,,729.0,328.0,682,348,689,353,,,666,440,,,661,505,563,389,565,390,631,463,647,457,628.0,542.0,643.0,549.0
40,750,359,,,751.0,348.0,,,731.0,334.0,679,350,688,359,,,670,444,,,660,510,564,389,568,392,633,462,651,457,627.0,555.0,646.0,559.0
41,749,365,,,751.0,354.0,,,734.0,339.0,679,353,688,361,,,670,447,,,660,512,563,390,567,393,634,461,652,456,627.0,553.0,646.0,555.0
42,751,368,,,752.0,357.0,,,734.0,344.0,682,356,689,363,,,669,447,,,659,512,564,390,567,392,635,464,653,457,627.0,553.0,648.0,555.0
43,748,373,,,750.0,362.0,,,735.0,346.0,683,357,689,364,,,666,448,,,658,517,566,390,569,392,636,463,656,455,626.0,554.0,651.0,552.0
44,747,376,,,749.0,365.0,,,736.0,347.0,683,357,690,363,,,665,445,,,657,514,565,390,569,391,636,464,657,454,626.0,554.0,651.0,550.0
45,747,376,,,749.0,366.0,,,734.0,347.0,684,359,691,362,,,662,447,,,660,512,563,391,565,390,638,466,652,459,631.0,546.0,649.0,545.0
46,746,378,,,749.0,367.0,,,736.0,348.0,682,354,690,363,,,665,447,,,658,513,564,387,569,389,637,463,656,455,626.0,552.0,650.0,550.0
47,746,377,,,749.0,366.0,,,736.0,347.0,681,355,690,361,,,667,445,,,659,511,563,387,568,389,637,463,657,455,626.0,554.0,649.0,553.0
48,746,375,,,750.0,363.0,,,736.0,345.0,680,355,690,360,,,669,443,,,661,510,563,389,569,389,639,462,660,453,625.0,551.0,649.0,549.0
49,746,373,,,750.0,362.0,,,736.0,344.0,681,355,690,361,,,670,443,,,661,509,564,389,570,390,639,461,657,454,626.0,551.0,648.0,550.0
50,750,371,,,752.0,360.0,,,736.0,343.0,682,356,692,361,,,671,443,,,661,507,565,388,570,388,638,462,656,455,626.0,552.0,647.0,553.0
51,750,369,,,752.0,358.0,,,736.0,343.0,682,354,693,360,,,671,441,,,661,506,564,388,570,389,638,462,657,455,627.0,552.0,648.0,553.0
52,750,368,,,752.0,357.0,,,737.0,343.0,682,354,693,360,,,671,440,,,661,505,564,388,570,389,638,462,657,455,626.0,552.0,648.0,552.0
53,750,368,,,752.0,357.0,,,736.0,343.0,682,354,692,360,,,671,441,,,661,506,565,389,570,390,638,461,657,454,626.0,550.0,648.0,550.0
54,750,368,,,752.0,357.0,,,736.0,343.0,682,354,692,360,,,671,441,,,661,506,564,389,570,391,638,461,657,454,626.0,549.0,648.0,550.0
55,750,368,,,752.0,357.0,,,736.0,343.0,681,354,692,360,,,670,440,,,661,506,564,390,570,391,638,462,658,454,626.0,549.0,648.0,549.0
56,751,368,,,752.0,358.0,,,736.0,343.0,682,354,692,361,,,671,441,,,661,505,564,390,569,392,639,462,658,454,626.0,549.0,648.0,549.0
57,751,368,,,752.0,358.0,,,736.0,343.0,682,355,692,361,,,671,441,,,661,504,564,390,569,392,638,462,658,454,625.0,550.0,648.0,550.0
58,752,368,,,753.0,357.0,,,735.0,344.0,683,356,693,361,,,671,440,,,661,503,564,391,570,392,638,465,657,456,625.0,555.0,647.0,554.0
