frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
17,736,308,,,734,297,,,709.0,291.0,672,327,678,328,,,653,388,,,639,444,570,407,575,407,585.0,463.0,609,464,,,,
18,738,298,,,736,287,,,709.0,280.0,670,323,676,315,,,650,392,,,647,470,576,405,576,399,618.0,499.0,626,488,,,628.0,561.0
19,733,286,,,731,276,,,705.0,272.0,671,310,676,310,,,650,387,,,653,460,578,392,583,391,601.0,492.0,623,491,,,634.0,565.0
20,734,276,,,731,265,,,703.0,260.0,674,307,672,300,,,651,380,,,658,459,583,396,580,392,608.0,497.0,620,493,,,632.0,574.0
21,727,262,,,726,251,,,702.0,249.0,672,297,669,289,,,650,362,,,654,445,588,390,582,384,611.0,489.0,611,485,,,626.0,575.0
22,722,252,,,720,242,,,695.0,239.0,671,284,662,283,,,648,368,,,662,436,594,384,588,383,615.0,486.0,616,487,,,623.0,571.0
23,717,241,,,714,229,,,686.0,225.0,665,279,654,277,,,649,362,,,656,431,600,385,588,384,623.0,479.0,617,482,635.0,577.0,628.0,589.0
24,709,228,,,706,216,,,681.0,215.0,655,269,651,269,,,647,357,,,660,425,615,389,609,390,624.0,482.0,620,487,630.0,579.0,624.0,593.0
25,700,222,,,697,210,,,671.0,207.0,651,262,645,262,,,643,347,,,650,412,621,383,614,384,626.0,478.0,622,484,629.0,579.0,624.0,593.0
26,692,212,,,688,201,,,663.0,199.0,645,254,638,255,,,640,338,,,650,403,626,379,618,381,632.0,475.0,626,480,632.0,577.0,625.0,591.0
27,685,209,,,681,198,,,656.0,194.0,642,248,633,250,,,640,332,,,655,396,629,375,620,377,635.0,472.0,626,477,633.0,573.0,624.0,586.0
28,677,205,,,672,194,,,648.0,191.0,636,246,628,248,,,635,329,,,655,396,625,372,618,375,629.0,471.0,623,479,629.0,573.0,622.0,587.0
29,669,204,,,664,194,,,640.0,191.0,633,247,623,247,,,632,327,,,655,388,627,377,619,379,629.0,473.0,623,479,634.0,573.0,625.0,588.0
30,663,204,,,658,193,,,634.0,190.0,632,247,617,247,,,630,328,,,654,387,630,378,619,380,631.0,474.0,622,480,634.0,573.0,626.0,588.0
31,658,205,,,653,195,,,628.0,192.0,627,248,613,248,,,628,330,,,652,388,629,379,618,381,631.0,475.0,623,479,634.0,574.0,626.0,586.0
32,654,206,,,649,195,,,624.0,191.0,626,249,609,249,,,627,331,,,651,389,630,380,617,381,634.0,476.0,623,480,634.0,575.0,626.0,587.0
33,652,206,,,646,195,,,620.0,192.0,625,250,608,249,,,626,331,,,649,390,629,379,617,381,634.0,476.0,624,480,634.0,576.0,626.0,586.0
34,650,206,,,645,195,,,618.0,192.0,623,251,607,250,,,626,332,,,650,390,628,379,617,381,633.0,476.0,624,481,633.0,577.0,627.0,587.0
35,650,205,,,644,195,,,617.0,192.0,624,251,607,251,,,626,332,,,650,391,629,380,617,382,634.0,476.0,624,481,634.0,576.0,627.0,587.0
36,651,205,,,645,194,,,619.0,191.0,624,250,607,250,,,626,331,,,648,391,629,380,617,382,634.0,476.0,624,481,635.0,576.0,627.0,587.0
37,652,205,,,646,194,,,620.0,191.0,622,250,609,250,,,627,332,,,649,390,628,381,618,383,633.0,476.0,625,480,634.0,577.0,628.0,587.0
38,652,204,,,647,194,,,620.0,191.0,621,249,609,249,,,627,331,,,651,389,627,380,618,383,633.0,476.0,624,481,635.0,576.0,628.0,588.0
39,653,204,,,648,194,,,621.0,191.0,621,248,610,249,,,627,331,,,651,389,627,381,618,383,633.0,476.0,625,481,635.0,576.0,628.0,588.0
40,654,205,,,648,194,,,622.0,191.0,621,249,610,249,,,627,331,,,651,389,627,380,618,383,633.0,476.0,625,481,634.0,577.0,628.0,588.0
41,653,205,,,648,195,,,622.0,191.0,622,249,610,250,,,627,332,,,649,391,627,381,618,383,633.0,476.0,625,481,634.0,577.0,628.0,588.0
42,653,205,,,648,195,,,622.0,191.0,622,249,609,250,,,627,332,,,650,390,627,380,618,382,633.0,476.0,625,481,634.0,577.0,628.0,588.0
43,653,205,,,648,194,,,622.0,191.0,622,249,610,250,,,627,332,,,650,391,627,380,618,383,633.0,477.0,625,481,633.0,578.0,628.0,588.0
44,654,204,,,648,194,,,622.0,191.0,621,249,610,249,,,627,332,,,652,389,626,380,618,382,632.0,476.0,626,480,632.0,579.0,629.0,588.0
45,654,204,,,648,194,,,622.0,191.0,622,249,611,250,,,628,332,,,652,391,626,381,619,383,631.0,477.0,626,480,632.0,579.0,629.0,588.0
46,655,204,,,649,194,,,623.0,191.0,622,248,611,250,,,628,332,,,654,389,627,381,619,384,632.0,477.0,627,481,633.0,579.0,630.0,588.0
47,655,204,,,649,193,,,623.0,192.0,623,248,611,249,,,628,330,,,654,387,628,380,619,383,633.0,477.0,627,481,633.0,579.0,630.0,588.0
48,655,203,,,649,193,,,623.0,191.0,622,248,611,249,,,628,330,,,655,385,628,381,620,383,633.0,477.0,628,481,633.0,580.0,630.0,589.0
49,655,203,,,650,193,,,623.0,191.0,624,248,612,249,,,629,330,,,655,386,628,380,620,382,635.0,477.0,628,480,633.0,579.0,630.0,588.0
50,656,203,,,650,193,,,624.0,191.0,625,249,612,250,,,630,331,,,656,388,630,382,620,384,636.0,478.0,628,481,635.0,580.0,630.0,589.0
51,657,203,,,651,192,,,625.0,191.0,625,248,613,249,,,630,330,,,658,385,630,382,621,384,634.0,478.0,629,482,634.0,581.0,630.0,590.0
52,658,202,,,652,192,,,625.0,191.0,626,248,614,249,,,630,329,,,657,384,630,381,621,383,635.0,478.0,628,481,635.0,580.0,630.0,590.0
53,659,202,,,653,192,,,627.0,191.0,627,248,614,249,,,631,329,,,656,385,631,381,622,383,635.0,478.0,629,481,634.0,581.0,631.0,590.0
54,660,202,,,654,192,,,628.0,191.0,627,248,615,249,,,631,330,,,657,387,631,382,623,384,635.0,479.0,630,482,634.0,581.0,631.0,590.0
