frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
23,782,350,793.0,343.0,782,331,,,751,303,734,356,662,334,700,451,616,446,686,535,593,555,580,373,528,363,652,463,582,460,632,605,565,628
24,781,347,792.0,340.0,781,328,,,748,300,735,357,661,333,699,452,616,445,687,535,595,553,581,375,528,364,654,463,582,460,633,604,565,628
25,779,344,790.0,337.0,778,326,,,746,298,733,357,659,333,700,452,616,444,687,535,596,551,581,381,528,370,655,464,584,460,633,604,566,627
26,778,342,789.0,335.0,778,323,,,745,296,732,356,657,333,700,450,614,443,688,534,594,550,581,385,527,375,657,463,585,461,633,603,566,627
27,773,339,784.0,333.0,775,319,,,742,292,730,359,654,331,699,449,612,443,685,534,593,552,584,385,529,373,663,465,592,462,630,600,562,626
28,776,334,786.0,326.0,774,315,,,741,290,732,356,655,331,700,450,613,439,688,532,594,548,581,395,527,384,660,469,590,467,634,605,567,629
29,774,331,785.0,324.0,775,311,,,738,284,730,357,651,327,699,447,613,438,685,532,596,549,588,397,531,384,665,474,599,467,634,601,563,626
30,775,326,785.0,318.0,774,306,,,735,281,730,353,650,326,701,444,614,437,685,531,597,546,588,399,530,386,666,474,599,468,634,601,564,625
31,777,320,787.0,310.0,773,300,,,732,277,731,355,651,324,701,442,613,431,686,530,597,540,588,404,530,389,665,480,594,465,636,602,565,623
32,776,316,785.0,307.0,772,298,,,730,276,731,353,652,326,703,438,612,428,688,530,597,540,595,406,537,393,667,477,595,464,637,607,570,621
33,775,312,784.0,302.0,770,293,,,727,273,729,352,647,323,702,441,611,432,689,529,599,540,586,407,527,393,665,479,594,466,636,601,567,623
34,772,309,781.0,300.0,769,289,,,725,270,727,351,645,324,701,441,611,436,686,529,600,541,584,406,525,394,669,473,603,467,636,601,570,623
35,772,303,,,766,284,,,722,266,727,349,644,322,702,439,607,434,689,529,597,542,584,411,525,398,670,475,599,460,639,602,567,623
36,770,299,,,764,280,,,720,264,726,349,643,322,703,439,608,435,690,529,597,544,584,414,525,401,671,476,602,458,639,603,567,623
37,771,294,780.0,284.0,763,275,,,720,265,729,352,639,322,705,447,604,439,688,533,591,539,584,403,515,388,672,473,600,461,628,610,571,624
38,770,291,778.0,280.0,762,272,,,717,264,729,350,638,323,706,445,604,439,689,533,590,539,585,405,516,391,674,473,600,462,628,610,572,623
39,768,289,775.0,278.0,759,270,,,715,261,727,348,636,322,705,444,603,438,691,533,591,539,585,407,516,393,674,473,600,463,629,610,572,623
40,765,286,773.0,275.0,756,267,,,713,258,727,346,635,320,705,443,603,438,691,533,591,540,585,408,515,394,675,473,600,461,630,609,573,622
41,763,284,771.0,272.0,753,265,,,710,258,727,345,633,320,706,442,603,438,693,532,592,539,587,407,516,394,676,473,598,462,630,610,574,623
42,760,283,768.0,271.0,750,264,,,708,256,726,343,632,318,706,441,603,438,694,532,591,539,587,408,516,395,676,473,597,460,630,609,574,623
43,759,282,768.0,270.0,750,262,,,708,255,726,343,632,317,706,441,603,437,694,532,591,539,587,407,516,393,676,474,597,459,630,609,574,623
44,759,281,768.0,269.0,750,261,,,708,252,725,342,632,315,705,441,603,436,694,531,592,539,587,405,517,392,676,475,597,462,630,610,574,624
45,758,278,767.0,267.0,749,259,,,708,249,726,340,633,312,705,439,604,432,694,529,593,536,587,402,517,388,675,475,598,461,631,610,574,624
46,757,275,767.0,263.0,748,255,,,707,246,726,336,634,308,706,435,606,425,694,526,595,529,586,399,517,384,673,475,596,459,631,611,574,625
47,760,270,769.0,259.0,751,251,,,709,244,728,331,634,305,705,429,606,419,696,520,597,522,589,393,518,379,670,471,594,464,631,611,573,627
48,760,263,770.0,252.0,751,244,,,709,236,730,324,635,298,704,422,606,411,697,512,594,512,591,388,519,376,668,469,595,468,633,611,572,628
49,762,252,770.0,240.0,752,233,,,710,227,732,313,638,289,704,414,606,403,697,503,592,503,589,380,517,368,669,468,596,471,634,610,574,628
50,759,240,767.0,229.0,749,221,,,707,213,728,302,635,277,705,402,606,390,698,492,592,493,592,380,523,369,667,471,596,478,632,614,575,635
51,759,226,768.0,215.0,749,208,,,707,202,730,289,635,267,703,389,607,380,695,479,591,482,596,370,525,359,665,468,591,477,634,616,575,635
52,759,211,766.0,201.0,750,195,,,708,188,723,275,638,255,704,373,609,364,700,462,595,470,598,368,538,361,662,459,588,467,645,600,578,628
53,757,195,765.0,186.0,749,179,,,708,171,723,263,642,241,706,358,606,347,699,450,590,454,607,357,548,348,658,459,583,461,640,604,575,624
54,753,176,761.0,167.0,746,159,,,704,152,726,246,637,222,709,348,606,339,700,431,591,439,610,351,548,340,657,459,588,464,637,603,581,628
55,750,156,,,741,141,,,703,137,717,225,638,204,707,330,609,320,703,416,592,424,604,340,547,332,655,453,584,455,641,604,578,626
56,743,137,752.0,129.0,734,122,,,698,120,717,208,636,187,708,311,602,300,705,401,588,405,607,330,551,322,654,453,583,457,637,603,580,625
57,736,119,743.0,110.0,727,104,,,690,101,709,186,630,166,706,292,603,279,706,384,591,382,611,322,556,315,653,456,586,459,637,604,578,627
58,727,105,735.0,96.0,718,89,,,681,86,704,171,624,151,704,276,597,262,709,363,590,365,620,321,564,314,654,458,594,461,638,604,576,628
59,718,93,725.0,83.0,710,78,,,675,74,698,157,619,137,700,264,593,244,705,355,589,350,628,318,573,312,658,461,597,463,640,608,575,628
60,709,84,717.0,75.0,700,69,,,666,65,692,149,610,127,696,254,588,234,701,348,586,341,636,312,579,305,657,462,596,459,640,610,576,629
61,701,78,708.0,67.0,692,62,,,655,57,687,149,603,126,694,252,589,227,700,340,588,336,644,316,585,309,652,464,594,463,640,609,574,623
62,693,75,699.0,64.0,684,59,,,645,55,681,144,595,124,691,247,585,224,700,337,588,332,647,314,588,309,647,466,593,464,641,611,574,625
63,685,77,692.0,67.0,677,60,,,639,54,678,147,590,126,691,249,583,226,699,334,588,330,653,317,593,311,645,456,590,459,636,609,575,624
64,680,78,687.0,68.0,671,63,,,633,59,673,145,587,126,688,248,580,224,702,339,589,331,651,316,592,311,645,465,593,466,639,613,574,627
65,675,82,683.0,72.0,666,66,,,629,60,672,150,584,131,690,252,580,230,702,339,590,331,655,318,595,313,646,460,591,462,634,612,574,627
66,674,81,681.0,70.0,663,66,,,628,64,677,149,589,136,687,254,576,235,699,341,593,330,660,318,601,316,649,465,595,464,632,617,571,631
67,673,83,680.0,72.0,662,68,,,628,66,676,152,588,138,687,257,577,238,699,343,594,331,660,321,601,319,649,467,594,466,632,619,572,632
68,672,85,679.0,74.0,662,70,,,627,67,674,156,585,140,683,259,576,240,698,342,591,331,661,321,601,318,648,468,597,467,634,621,572,636
69,672,86,679.0,75.0,662,71,,,628,68,675,157,586,142,683,261,576,241,697,343,591,332,660,322,600,320,648,469,596,469,633,622,573,637
70,673,87,680.0,75.0,663,72,,,628,68,676,158,585,143,684,262,576,242,697,344,590,332,661,322,601,320,648,471,596,471,633,622,573,638
71,676,87,683.0,76.0,666,72,,,632,71,680,160,590,146,686,260,576,244,697,345,591,335,661,326,601,324,649,470,597,473,635,619,575,639
72,679,87,685.0,76.0,668,73,,,635,72,683,161,593,146,686,262,577,244,697,346,590,336,658,326,597,323,649,472,598,474,636,621,575,639
73,680,90,687.0,79.0,671,75,,,634,70,675,159,589,139,688,264,582,238,701,354,589,344,647,323,588,318,650,476,596,478,639,627,575,642
74,684,91,691.0,80.0,675,75,,,638,71,677,161,593,141,688,266,584,240,700,356,588,347,646,325,588,320,652,475,597,478,640,627,575,642
75,689,92,695.0,81.0,680,76,,,642,73,680,164,597,144,689,269,586,245,698,359,587,351,643,328,586,323,654,477,598,480,641,627,575,643
76,693,94,700.0,83.0,684,78,,,646,75,683,167,600,146,689,273,587,248,698,364,584,354,641,331,583,326,656,479,598,482,641,628,575,643
77,698,96,705.0,85.0,688,81,,,651,78,686,172,605,149,689,279,587,252,697,369,583,359,634,333,578,327,659,477,598,481,642,626,576,644
78,702,99,709.0,89.0,692,84,,,656,82,689,178,608,154,689,285,588,258,694,373,581,363,631,334,573,327,660,476,598,480,642,624,576,643
79,706,104,713.0,93.0,696,88,,,659,87,693,185,611,160,689,293,588,266,693,378,580,368,625,340,568,332,660,476,600,480,640,623,576,643
80,710,110,717.0,99.0,700,95,,,665,96,697,187,613,167,693,297,589,277,694,384,583,376,623,343,566,336,659,478,600,479,641,627,576,645
81,714,115,722.0,105.0,704,101,,,669,102,700,194,617,174,696,303,590,283,694,390,584,384,619,344,562,337,657,477,599,480,640,625,577,645
82,719,122,727.0,112.0,709,107,,,673,108,702,200,619,180,697,308,592,289,693,396,584,391,616,348,559,341,655,478,596,481,640,625,578,645
83,725,127,732.0,118.0,714,113,,,676,115,708,208,621,190,700,313,589,299,696,403,585,402,614,350,554,343,655,478,592,481,640,627,582,645
84,730,135,737.0,126.0,719,121,,,680,123,711,217,625,198,701,321,593,309,695,409,587,410,613,351,553,344,654,476,587,480,640,626,583,644
85,734,142,741.0,133.0,724,128,,,686,128,714,222,629,204,702,328,595,316,696,416,588,417,612,352,552,345,652,476,585,479,641,627,583,643
86,736,150,742.0,141.0,726,136,,,686,138,706,224,628,210,699,335,597,326,693,425,584,422,607,355,552,350,647,471,581,479,638,624,578,644
87,741,158,748.0,148.0,731,144,,,693,144,719,235,635,217,705,341,600,330,697,428,588,430,611,357,552,349,650,472,582,475,642,627,583,642
88,744,166,751.0,157.0,735,150,,,694,149,720,242,632,221,700,349,598,336,696,434,590,442,616,361,555,351,650,472,576,475,641,627,564,649
89,747,173,754.0,163.0,737,157,,,697,156,722,248,633,228,700,353,600,342,696,439,591,447,615,363,554,353,650,471,577,472,638,625,565,646
90,750,181,756.0,172.0,740,167,,,701,165,722,257,640,237,702,357,606,345,698,449,589,450,613,365,553,356,651,475,586,477,641,629,576,644
91,752,188,,,742,175,,,703,176,718,253,637,243,704,363,608,358,697,454,590,460,602,362,545,358,650,476,584,487,640,623,575,649
92,754,196,760.0,186.0,744,182,,,704,180,723,270,643,255,704,369,610,363,699,461,592,469,607,370,548,363,657,480,581,488,643,627,582,647
93,757,203,,,747,189,,,706,189,724,278,643,262,705,377,610,369,699,466,592,475,605,376,546,369,659,481,583,489,644,627,582,647
94,758,213,,,748,198,,,707,196,724,286,639,266,703,384,610,376,698,471,593,482,601,381,540,373,661,482,588,489,645,625,581,648
95,759,220,765.0,212.0,750,205,,,708,203,729,296,642,275,707,395,610,379,699,482,598,486,610,387,547,378,665,483,594,488,646,630,577,646
96,758,230,765.0,219.0,748,212,,,705,213,733,302,636,280,709,403,608,392,696,493,594,494,602,388,529,377,672,487,597,492,636,631,579,650
97,760,235,767.0,224.0,748,218,,,706,219,735,305,641,285,708,410,609,400,696,500,597,501,597,386,526,376,671,483,597,492,639,630,578,649
98,761,242,768.0,231.0,750,224,,,708,225,735,313,641,293,708,417,611,408,696,506,601,506,596,391,525,381,673,484,595,492,639,629,578,649
99,761,251,768.0,239.0,750,232,,,708,233,733,322,641,299,709,425,613,416,700,519,604,519,592,398,521,386,673,485,600,487,640,628,577,648
100,761,258,767.0,247.0,750,240,,,708,239,732,329,640,304,711,430,613,421,702,525,605,526,594,407,524,395,676,486,601,486,641,627,578,647
101,761,264,768.0,253.0,751,246,,,708,245,733,334,640,311,713,435,612,431,703,528,606,535,594,410,524,397,679,489,602,486,639,626,576,646
102,762,270,768.0,259.0,751,252,,,708,251,734,340,639,316,715,442,612,438,706,536,607,544,595,411,523,399,681,490,605,487,638,626,577,646
103,762,274,768.0,264.0,751,256,,,710,256,732,347,640,323,717,448,613,444,709,542,605,547,592,415,522,402,682,492,614,483,636,628,577,642
104,765,281,771.0,270.0,755,262,,,712,262,732,353,641,328,718,452,614,448,709,545,606,551,592,420,523,407,685,492,611,481,635,627,578,641
105,768,287,774.0,276.0,758,269,,,714,268,733,358,642,333,720,455,614,453,709,550,605,554,590,421,520,408,685,492,612,480,635,627,577,641
106,771,291,774.0,279.0,760,273,,,715,273,733,361,640,340,716,456,612,456,708,550,603,558,595,428,524,418,690,486,612,480,634,629,574,642
107,772,293,775.0,282.0,762,275,,,716,275,733,362,641,340,716,457,611,454,708,550,604,558,595,429,524,418,691,487,614,480,635,628,573,641
108,772,293,776.0,282.0,762,275,,,717,274,733,362,641,339,715,456,612,453,707,550,604,557,596,429,525,418,692,486,614,479,636,628,573,641
109,772,292,776.0,281.0,762,274,,,717,273,734,361,641,339,715,455,612,453,706,548,604,556,595,428,525,417,691,486,614,480,635,627,573,641
110,772,291,776.0,280.0,762,273,,,717,273,733,361,641,338,714,455,612,452,706,547,603,556,594,428,524,417,691,485,616,479,635,627,574,640
111,772,292,776.0,281.0,762,274,,,716,273,732,361,641,339,714,455,610,453,706,547,602,557,594,427,524,417,691,485,616,480,634,627,574,640
112,772,293,776.0,282.0,762,275,,,717,274,732,362,640,339,713,456,610,453,705,547,602,557,595,428,525,417,691,484,616,479,634,627,574,640
113,772,294,776.0,282.0,763,276,,,717,274,732,361,640,339,713,455,610,452,705,546,602,555,594,428,525,418,691,484,616,480,635,627,575,640
114,771,293,776.0,282.0,761,275,,,716,273,731,360,640,339,713,454,610,452,705,545,601,555,594,428,524,418,693,484,616,480,636,626,575,640
115,770,290,775.0,279.0,761,272,,,715,269,731,358,639,336,713,452,610,451,705,543,602,553,596,428,526,418,694,483,613,479,637,626,576,640
116,769,287,773.0,276.0,760,269,,,716,265,729,355,637,333,712,450,611,449,704,541,602,550,599,426,528,416,694,485,616,479,638,626,576,637
