frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
28,723,305,728,297,716,293,,,688,289,705,340,641,325,685,398,612,387,685,447,608,439,631,393,584,387,662,463,611,463,639,550,607,556
29,724,298,729,289,717,286,,,689,279,705,328,640,318,685,385,611,384,683,436,602,438,633,389,586,385,657,459,610,463,636,548,606,558
30,724,285,729,276,717,274,,,688,270,707,323,642,310,686,383,613,375,683,428,604,429,636,384,589,379,653,458,609,460,643,550,605,557
31,722,272,727,264,714,261,,,686,259,707,312,642,300,688,371,612,365,684,418,604,421,637,381,590,376,651,459,607,459,643,551,606,557
32,720,260,724,253,713,250,,,683,247,702,304,640,292,686,363,610,355,682,413,603,415,643,382,598,376,653,467,603,463,640,556,604,561
33,715,248,719,241,707,238,,,680,236,699,295,637,283,685,355,608,346,681,407,601,408,644,379,600,373,652,462,603,461,641,554,604,560
34,710,239,714,231,702,228,,,673,227,697,289,634,277,684,349,607,341,681,400,599,402,645,379,600,374,652,463,605,466,642,555,606,563
35,703,230,708,222,696,220,,,668,219,694,281,630,270,682,343,604,333,681,394,601,392,647,379,603,374,653,464,610,463,643,556,605,562
36,696,224,701,216,688,213,,,661,211,689,273,624,262,681,338,602,326,681,390,601,386,655,380,610,377,655,465,613,464,644,555,605,562
37,688,217,693,209,681,207,,,655,205,686,266,619,256,680,332,599,319,683,384,601,374,660,380,615,378,654,465,615,462,643,555,605,561
38,680,214,685,206,674,204,,,648,200,680,263,613,254,680,326,595,316,682,377,600,372,662,377,618,375,654,466,614,464,641,555,608,560
39,597,86,611,66,576,68,649.0,28.0,552,36,710,65,528,88,763,186,502,251,780,298,497,361,699,169,587,179,711,303,576,310,704,499,577,494
40,596,98,610,78,575,80,647.0,35.0,551,43,709,67,527,92,762,188,500,259,779,302,496,369,701,172,588,183,711,302,577,310,704,499,578,494
